558, 2,  0
47, 14,  3
75, 12,  4
943, 5,  1
148, 8,  2
850, 6,  1
860, 11,  1
239, 5,  1
336, 6,  1
854, 9,  3
728, 6,  2
740, 2,  0
646, 5,  2
03, 7,  0
523, 9,  1
853, 6,  3
165, 4,  1
705, 2,  0
10, 6,  1
980, 1,  0
475, 6,  0
132, 6,  2
911, 4,  0
154, 2,  0
801, 6,  3
605, 4,  0
446, 5,  0
959, 7,  2
595, 5,  0
439, 13,  2
543, 2,  0
72, 16,  0
936, 10,  0
403, 5,  1
413, 8,  0
642, 7,  0
823, 3,  1
433, 2,  0
625, 6,  2
156, 1,  0
255, 8,  1
779, 5,  0
283, 2,  1
182, 3,  1
686, 5,  1
70, 3,  1
435, 4,  3
836, 2,  1
137, 7,  5
933, 3,  0
704, 6,  0
425, 1,  0
92, 10,  1
876, 25,  0
842, 4,  0
766, 9,  0
717, 8,  2
201, 6,  3
455, 5,  2
349, 2,  0
463, 6,  1
574, 16,  1
146, 5,  1
877, 14,  3
155, 3,  0
370, 8,  0
405, 4,  2
734, 4,  0
904, 5,  1
42, 6,  0
295, 9,  0
263, 12,  3
511, 22,  1
765, 9,  2
471, 1,  0
983, 8,  1
530, 1,  0
888, 2,  0
128, 2,  0
577, 5,  0
281, 6,  0
500, 1,  0
526, 6,  1
748, 3,  1
29, 12,  1
815, 13,  1
167, 2,  0
265, 3,  0
259, 8,  1
342, 3,  2
430, 12,  0
71, 9,  0
566, 8,  2
914, 1,  0
22, 2,  1
04, 3,  0
189, 9,  1
350, 4,  0
65, 9,  0
777, 6,  0
145, 2,  0
141, 1,  0
733, 6,  2
453, 19,  0
476, 2,  1
309, 8,  2
212, 19,  1
17, 4,  1
917, 2,  1
805, 10,  1
399, 8,  1
544, 5,  1
289, 7,  3
124, 6,  0
291, 8,  2
236, 3,  0
40, 3,  2
977, 16,  0
477, 7,  0
968, 2,  0
38, 2,  0
387, 11,  2
952, 8,  1
803, 6,  0
503, 17,  1
457, 10,  1
778, 10,  0
535, 5,  0
638, 7,  2
587, 1,  0
859, 1,  0
328, 1,  0
515, 10,  3
162, 7,  0
16, 12,  2
244, 15,  2
894, 8,  0
822, 17,  4
831, 9,  4
901, 15,  3
719, 23,  0
819, 3,  1
222, 8,  0
802, 2,  0
967, 6,  1
620, 11,  3
763, 2,  1
773, 2,  0
908, 2,  1
687, 2,  0
86, 8,  3
89, 4,  0
724, 4,  3
64, 4,  1
886, 8,  0
712, 2,  0
172, 11,  0
160, 7,  3
837, 5,  2
78, 11,  2
129, 7,  0
13, 21,  0
573, 7,  2
868, 1,  0
903, 1,  0
440, 5,  2
602, 3,  0
210, 10,  0
582, 3,  2
143, 4,  2
482, 14,  1
111, 7,  2
662, 13,  0
159, 2,  0
807, 3,  0
473, 7,  1
548, 10,  0
320, 11,  0
565, 16,  2
954, 6,  0
135, 4,  1
679, 4,  0
825, 6,  3
833, 19,  2
969, 1,  0
524, 1,  0
647, 4,  2
538, 10,  0
179, 1,  0
397, 15,  2
919, 18,  0
750, 3,  2
795, 5,  0
76, 7,  1
54, 5,  0
909, 9,  4
726, 9,  1
472, 1,  0
682, 9,  0
880, 10,  0
615, 7,  2
499, 6,  2
262, 20,  3
892, 15,  0
571, 2,  0
693, 14,  0
389, 2,  0
442, 6,  2
924, 13,  3
364, 3,  1
676, 5,  4
11, 1,  0
304, 9,  2
939, 5,  1
683, 6,  1
479, 4,  2
465, 4,  2
417, 9,  4
626, 4,  1
118, 4,  1
55, 5,  1
866, 4,  1
550, 5,  0
857, 2,  0
902, 2,  1
689, 11,  0
69, 9,  0
348, 2,  1
816, 4,  0
280, 2,  0
617, 5,  0
332, 8,  3
406, 4,  1
756, 2,  1
264, 3,  1
256, 7,  2
130, 5,  0
409, 3,  0
843, 5,  1
108, 18,  1
899, 1,  0
731, 6,  0
23, 2,  1
444, 4,  2
767, 2,  1
454, 7,  0
864, 3,  0
187, 6,  0
62, 29,  0
881, 11,  1
308, 19,  2
711, 2,  1
875, 6,  1
204, 5,  3
293, 2,  0
840, 9,  2
928, 2,  0
525, 7,  1
657, 20,  0
790, 6,  0
20, 7,  2
537, 3,  1
925, 4,  0
314, 17,  3
804, 1,  0
675, 29,  2
302, 8,  2
633, 7,  1
609, 3,  0
661, 9,  0
951, 5,  1
279, 8,  1
696, 11,  1
663, 8,  0
557, 2,  0
214, 1,  0
220, 1,  0
519, 15,  3
730, 7,  0
161, 12,  2
26, 10,  0
410, 3,  1
497, 5,  0
431, 10,  2
735, 1,  0
113, 1,  0
171, 14,  3
841, 3,  2
18, 21,  1
926, 9,  0
434, 7,  0
119, 5,  1
545, 7,  2
374, 13,  1
181, 11,  1
791, 7,  1
225, 7,  0
610, 9,  4
768, 8,  5
79, 4,  2
138, 7,  1
426, 5,  0
992, 1,  0
253, 2,  0
549, 9,  0
285, 16,  1
432, 3,  1
812, 7,  0
900, 3,  1
105, 7,  0
658, 20,  1
688, 21,  2
462, 8,  1
404, 7,  3
887, 4,  1
821, 12,  0
452, 11,  2
619, 6,  1
747, 3,  2
205, 10,  0
164, 5,  0
932, 9,  0
112, 7,  2
02, 2,  0
178, 6,  0
57, 1,  0
794, 8,  1
702, 6,  0
944, 8,  0
230, 10,  1
616, 11,  1
753, 4,  0
672, 1,  0
97, 5,  4
576, 4,  0
797, 12,  0
513, 4,  0
87, 2,  0
337, 2,  1
241, 1,  0
690, 1,  0
498, 4,  0
844, 5,  1
25, 12,  0
978, 2,  1
774, 6,  1
554, 8,  1
709, 5,  0
938, 9,  0
215, 14,  0
180, 2,  0
102, 8,  1
484, 4,  2
623, 20,  1
371, 2,  1
528, 11,  0
34, 17,  0
738, 3,  2
986, 7,  1
56, 9,  3
930, 4,  2
974, 5,  1
512, 10,  3
232, 20,  0
912, 2,  0
52, 1,  0
12, 1,  0
414, 13,  3
45, 8,  0
817, 2,  1
522, 1,  0
956, 7,  4
745, 3,  0
407, 3,  0
975, 6,  1
949, 8,  0
889, 3,  1
58, 4,  1
252, 13,  2
808, 5,  1
329, 7,  1
599, 2,  1
234, 1,  0
964, 9,  0
324, 3,  1
996, 26,  0
356, 13,  2
321, 6,  3
367, 6,  2
752, 4,  2
884, 13,  4
117, 5,  2
716, 9,  0
829, 1,  0
806, 4,  1
247, 14,  2
96, 6,  0
995, 5,  1
546, 7,  2
14, 2,  1
339, 9,  3
456, 12,  0
109, 37,  2
958, 7,  5
235, 3,  2
448, 2,  0
782, 2,  1
976, 6,  1
656, 6,  0
223, 5,  4
282, 8,  1
965, 12,  0
915, 20,  0
907, 7,  3
276, 10,  2
369, 11,  0
743, 4,  1
218, 5,  2
317, 4,  1
88, 16,  0
720, 23,  1
81, 7,  3
385, 3,  1
871, 4,  0
818, 10,  2
292, 1,  0
891, 5,  1
450, 5,  2
274, 1,  0
50, 2,  0
622, 2,  0
989, 1,  0
722, 19,  3
581, 5,  1
458, 3,  1
243, 7,  2
421, 13,  1
998, 2,  0
196, 5,  1
46, 4,  1
106, 7,  4
66, 8,  1
506, 8,  2
104, 5,  0
718, 5,  0
330, 10,  1
131, 6,  2
600, 5,  1
757, 9,  3
101, 3,  0
583, 10,  2
331, 4,  0
363, 3,  1
516, 3,  0
260, 13,  1
541, 7,  0
759, 4,  1
649, 3,  1
742, 1,  0
333, 1,  0
852, 5,  1
988, 5,  1
144, 5,  3
531, 1,  0
824, 5,  2
775, 3,  1
170, 4,  1
811, 4,  1
395, 1,  0
865, 9,  4
125, 1,  0
480, 17,  0
664, 13,  0
560, 10,  2
490, 13,  0
934, 7,  0
707, 13,  0
287, 11,  0
635, 6,  1
360, 5,  3
510, 9,  0
107, 8,  1
927, 2,  1
467, 3,  1
27, 3,  2
632, 3,  1
166, 7,  1
31, 3,  2
186, 8,  0
142, 7,  0
692, 4,  2
459, 3,  1
77, 4,  1
424, 22,  3
631, 15,  3
603, 1,  0
35, 1,  0
357, 2,  1
849, 3,  0
491, 5,  0
311, 5,  0
981, 7,  1
361, 2,  0
650, 1,  0
468, 4,  2
393, 1,  0
608, 8,  1
284, 8,  2
153, 15,  2
923, 3,  2
918, 16,  3
942, 1,  0
559, 4,  0
352, 11,  2
597, 9,  1
941, 8,  4
520, 6,  2
579, 9,  1
885, 4,  2
641, 8,  0
53, 10,  0
381, 10,  0
955, 8,  0
760, 4,  0
931, 4,  1
294, 5,  2
226, 11,  1
960, 6,  1
921, 4,  0
416, 1,  0
673, 4,  1
219, 3,  1
251, 1,  0
277, 1,  0
896, 18,  0
80, 2,  1
873, 7,  1
296, 11,  0
346, 3,  1
946, 4,  2
680, 4,  2
589, 9,  0
741, 4,  0
376, 3,  1
231, 1,  0
611, 7,  2
478, 8,  2
879, 3,  1
639, 2,  0
744, 1,  0
929, 3,  2
839, 1,  0
575, 7,  1
09, 33,  1
540, 10,  3
590, 5,  0
441, 1,  0
334, 3,  0
799, 5,  3
703, 5,  2
469, 3,  0
990, 5,  2
594, 7,  4
897, 6,  3
443, 3,  0
671, 6,  0
481, 5,  1
659, 5,  2
913, 13,  2
979, 6,  0
91, 3,  1
727, 9,  4
318, 5,  1
299, 16,  0
485, 1,  0
93, 3,  1
391, 7,  1
618, 4,  1
563, 8,  0
789, 3,  0
359, 12,  2
461, 9,  3
637, 4,  2
699, 3,  2
553, 5,  1
636, 1,  0
139, 5,  1
84, 15,  3
948, 2,  1
197, 4,  3
173, 2,  0
621, 5,  3
991, 1,  0
987, 1,  0
862, 16,  4
315, 12,  1
149, 8,  5
191, 8,  0
629, 10,  3
402, 2,  0
997, 1,  0
216, 13,  0
739, 2,  1
436, 12,  1
388, 11,  2
783, 1,  0
798, 2,  1
935, 6,  0
640, 4,  0
49, 1,  0
288, 5,  0
354, 1,  0
322, 8,  1
278, 1,  0
570, 10,  2
08, 6,  0
905, 5,  4
208, 3,  1
51, 6,  1
24, 1,  0
681, 5,  0
188, 9,  0
380, 3,  0
28, 14,  2
193, 2,  1
493, 4,  1
123, 1,  0
940, 4,  0
30, 4,  1
353, 4,  1
273, 7,  0
140, 4,  1
419, 4,  0
202, 6,  2
103, 1,  0
176, 10,  2
266, 6,  0
556, 6,  1
37, 5,  2
736, 2,  1
700, 10,  0
667, 5,  0
627, 13,  1
233, 10,  3
851, 2,  1
588, 11,  2
542, 5,  1
606, 5,  0
539, 1,  0
240, 5,  1
00, 19,  2
344, 11,  3
769, 5,  3
466, 6,  3
157, 8,  0
358, 7,  3
169, 3,  0
486, 2,  0
420, 5,  3
691, 8,  4
199, 4,  1
474, 1,  0
227, 7,  1
999, 1,  0
313, 1,  0
781, 8,  0
494, 4,  2
963, 13,  0
390, 7,  0
920, 3,  1
796, 2,  0
15, 2,  0
158, 8,  2
910, 9,  0
685, 11,  3
761, 3,  0
613, 3,  1
508, 1,  0
327, 1,  0
827, 7,  2
412, 6,  2
714, 3,  2
527, 7,  2
534, 1,  0
898, 9,  1
492, 5,  0
368, 1,  0
183, 6,  0
957, 13,  2
347, 4,  2
882, 2,  1
848, 13,  0
536, 6,  3
771, 9,  0
668, 3,  2
502, 4,  2
555, 3,  2
382, 1,  0
163, 5,  2
529, 10,  1
496, 10,  2
217, 13,  1
375, 1,  0
895, 3,  1
116, 8,  3
100, 7,  2
341, 8,  0
07, 6,  1
298, 19,  1
94, 5,  1
847, 2,  1
338, 2,  0
677, 8,  1
267, 8,  0
762, 6,  0
73, 7,  0
648, 3,  1
893, 5,  1
377, 9,  1
591, 26,  4
653, 10,  1
721, 6,  0
832, 7,  0
564, 6,  1
209, 16,  1
177, 5,  4
451, 3,  2
994, 2,  1
74, 3,  1
286, 2,  1
828, 1,  0
792, 6,  1
578, 4,  2
567, 10,  0
507, 18,  0
950, 2,  1
487, 2,  1
269, 5,  0
445, 11,  0
36, 8,  3
518, 1,  0
301, 1,  0
464, 5,  0
666, 7,  1
152, 9,  4
185, 5,  0
585, 2,  1
607, 8,  0
245, 9,  2
729, 2,  1
628, 8,  2
593, 1,  0
674, 5,  0
174, 4,  1
365, 10,  0
644, 1,  0
710, 3,  1
99, 6,  3
325, 3,  1
867, 3,  0
830, 5,  0
869, 5,  2
470, 5,  1
592, 22,  3
533, 13,  1
580, 5,  2
207, 8,  0
379, 6,  1
82, 8,  4
838, 2,  1
758, 1,  0
303, 3,  0
993, 1,  0
270, 6,  0
643, 5,  2
725, 5,  1
945, 3,  1
706, 10,  1
83, 5,  4
345, 10,  1
63, 4,  1
136, 2,  0
561, 3,  2
238, 5,  0
449, 3,  2
366, 5,  1
248, 5,  0
937, 16,  3
43, 11,  1
532, 2,  1
890, 14,  0
401, 9,  0
814, 13,  2
764, 22,  1
855, 1,  0
569, 4,  1
845, 5,  0
127, 2,  1
237, 1,  0
41, 4,  1
249, 2,  1
694, 9,  0
39, 19,  2
175, 6,  1
732, 10,  0
562, 3,  0
624, 9,  2
