processo: 271, tentativas: 2, sucesso: 1
processo: 238, tentativas: 4, sucesso: 0
processo: 576, tentativas: 4, sucesso: 0
processo: 283, tentativas: 3, sucesso: 2
processo: 360, tentativas: 5, sucesso: 1
processo: 243, tentativas: 5, sucesso: 2
processo: 235, tentativas: 6, sucesso: 1
processo: 610, tentativas: 1, sucesso: 0
processo: 789, tentativas: 5, sucesso: 1
processo: 127, tentativas: 3, sucesso: 1
processo: 378, tentativas: 2, sucesso: 0
processo: 61, tentativas: 7, sucesso: 2
processo: 982, tentativas: 2, sucesso: 0
processo: 81, tentativas: 4, sucesso: 0
processo: 44, tentativas: 6, sucesso: 1
processo: 254, tentativas: 6, sucesso: 1
processo: 769, tentativas: 3, sucesso: 2
processo: 75, tentativas: 2, sucesso: 0
processo: 519, tentativas: 4, sucesso: 0
processo: 01, tentativas: 1, sucesso: 0
processo: 673, tentativas: 1, sucesso: 0
processo: 813, tentativas: 2, sucesso: 0
processo: 148, tentativas: 6, sucesso: 1
processo: 745, tentativas: 4, sucesso: 0
processo: 161, tentativas: 5, sucesso: 1
processo: 933, tentativas: 2, sucesso: 0
processo: 996, tentativas: 13, sucesso: 2
processo: 872, tentativas: 7, sucesso: 1
processo: 87, tentativas: 2, sucesso: 0
processo: 656, tentativas: 5, sucesso: 3
processo: 344, tentativas: 3, sucesso: 1
processo: 247, tentativas: 9, sucesso: 4
processo: 76, tentativas: 7, sucesso: 0
processo: 225, tentativas: 6, sucesso: 1
processo: 115, tentativas: 4, sucesso: 1
processo: 103, tentativas: 2, sucesso: 1
processo: 490, tentativas: 9, sucesso: 4
processo: 924, tentativas: 1, sucesso: 0
processo: 767, tentativas: 6, sucesso: 2
processo: 394, tentativas: 9, sucesso: 1
processo: 945, tentativas: 7, sucesso: 0
processo: 645, tentativas: 17, sucesso: 1
processo: 718, tentativas: 2, sucesso: 0
processo: 306, tentativas: 2, sucesso: 0
processo: 506, tentativas: 3, sucesso: 0
processo: 520, tentativas: 3, sucesso: 1
processo: 335, tentativas: 6, sucesso: 2
processo: 338, tentativas: 15, sucesso: 2
processo: 617, tentativas: 8, sucesso: 1
processo: 459, tentativas: 17, sucesso: 1
processo: 764, tentativas: 4, sucesso: 2
processo: 398, tentativas: 12, sucesso: 1
processo: 362, tentativas: 4, sucesso: 2
processo: 482, tentativas: 19, sucesso: 1
processo: 992, tentativas: 1, sucesso: 0
processo: 472, tentativas: 15, sucesso: 2
processo: 542, tentativas: 3, sucesso: 0
processo: 627, tentativas: 5, sucesso: 1
processo: 980, tentativas: 8, sucesso: 3
processo: 262, tentativas: 15, sucesso: 3
processo: 106, tentativas: 3, sucesso: 1
processo: 33, tentativas: 1, sucesso: 0
processo: 259, tentativas: 13, sucesso: 3
processo: 177, tentativas: 5, sucesso: 0
processo: 480, tentativas: 2, sucesso: 0
processo: 232, tentativas: 5, sucesso: 2
processo: 226, tentativas: 2, sucesso: 1
processo: 439, tentativas: 16, sucesso: 0
processo: 747, tentativas: 17, sucesso: 3
processo: 197, tentativas: 2, sucesso: 0
processo: 66, tentativas: 24, sucesso: 0
processo: 199, tentativas: 1, sucesso: 0
processo: 129, tentativas: 5, sucesso: 1
processo: 339, tentativas: 12, sucesso: 4
processo: 131, tentativas: 5, sucesso: 1
processo: 210, tentativas: 2, sucesso: 0
processo: 598, tentativas: 2, sucesso: 1
processo: 800, tentativas: 7, sucesso: 3
processo: 940, tentativas: 11, sucesso: 0
processo: 727, tentativas: 1, sucesso: 0
processo: 12, tentativas: 9, sucesso: 2
processo: 377, tentativas: 5, sucesso: 0
processo: 293, tentativas: 1, sucesso: 0
processo: 153, tentativas: 7, sucesso: 1
processo: 500, tentativas: 5, sucesso: 1
processo: 834, tentativas: 7, sucesso: 1
processo: 52, tentativas: 4, sucesso: 2
processo: 994, tentativas: 9, sucesso: 0
processo: 765, tentativas: 16, sucesso: 0
processo: 587, tentativas: 3, sucesso: 1
processo: 602, tentativas: 9, sucesso: 0
processo: 893, tentativas: 3, sucesso: 0
processo: 567, tentativas: 17, sucesso: 2
processo: 709, tentativas: 12, sucesso: 5
processo: 215, tentativas: 2, sucesso: 1
processo: 876, tentativas: 4, sucesso: 1
processo: 660, tentativas: 9, sucesso: 1
processo: 805, tentativas: 5, sucesso: 1
processo: 209, tentativas: 10, sucesso: 3
processo: 202, tentativas: 21, sucesso: 2
processo: 151, tentativas: 2, sucesso: 1
processo: 812, tentativas: 8, sucesso: 0
processo: 82, tentativas: 8, sucesso: 1
processo: 461, tentativas: 6, sucesso: 4
processo: 327, tentativas: 26, sucesso: 0
processo: 820, tentativas: 2, sucesso: 0
processo: 692, tentativas: 3, sucesso: 1
processo: 881, tentativas: 7, sucesso: 0
processo: 973, tentativas: 33, sucesso: 2
processo: 603, tentativas: 12, sucesso: 2
processo: 385, tentativas: 3, sucesso: 0
processo: 268, tentativas: 3, sucesso: 1
processo: 732, tentativas: 3, sucesso: 1
processo: 420, tentativas: 6, sucesso: 0
processo: 479, tentativas: 13, sucesso: 1
processo: 738, tentativas: 5, sucesso: 1
processo: 957, tentativas: 6, sucesso: 2
processo: 206, tentativas: 3, sucesso: 0
processo: 606, tentativas: 3, sucesso: 0
processo: 116, tentativas: 9, sucesso: 4
processo: 544, tentativas: 2, sucesso: 0
processo: 772, tentativas: 8, sucesso: 4
processo: 633, tentativas: 10, sucesso: 1
processo: 513, tentativas: 6, sucesso: 1
processo: 691, tentativas: 19, sucesso: 2
processo: 907, tentativas: 12, sucesso: 1
processo: 367, tentativas: 4, sucesso: 1
processo: 822, tentativas: 2, sucesso: 0
processo: 390, tentativas: 7, sucesso: 0
processo: 421, tentativas: 4, sucesso: 0
processo: 636, tentativas: 1, sucesso: 0
processo: 39, tentativas: 3, sucesso: 0
processo: 847, tentativas: 5, sucesso: 1
processo: 340, tentativas: 6, sucesso: 1
processo: 158, tentativas: 9, sucesso: 0
processo: 779, tentativas: 6, sucesso: 1
processo: 05, tentativas: 6, sucesso: 2
processo: 183, tentativas: 6, sucesso: 0
processo: 353, tentativas: 5, sucesso: 0
processo: 647, tentativas: 7, sucesso: 2
processo: 522, tentativas: 4, sucesso: 2
processo: 408, tentativas: 4, sucesso: 0
processo: 72, tentativas: 6, sucesso: 0
processo: 264, tentativas: 4, sucesso: 1
processo: 489, tentativas: 2, sucesso: 1
processo: 294, tentativas: 6, sucesso: 0
processo: 545, tentativas: 9, sucesso: 3
processo: 652, tentativas: 7, sucesso: 0
processo: 134, tentativas: 1, sucesso: 0
processo: 60, tentativas: 6, sucesso: 2
processo: 511, tentativas: 5, sucesso: 1
processo: 726, tentativas: 12, sucesso: 2
processo: 492, tentativas: 1, sucesso: 0
processo: 743, tentativas: 26, sucesso: 0
processo: 584, tentativas: 7, sucesso: 2
processo: 230, tentativas: 1, sucesso: 0
processo: 64, tentativas: 3, sucesso: 1
processo: 221, tentativas: 11, sucesso: 2
processo: 687, tentativas: 5, sucesso: 1
processo: 257, tentativas: 17, sucesso: 3
processo: 932, tentativas: 5, sucesso: 0
processo: 348, tentativas: 17, sucesso: 1
processo: 842, tentativas: 2, sucesso: 0
processo: 487, tentativas: 2, sucesso: 0
processo: 123, tentativas: 7, sucesso: 0
processo: 296, tentativas: 3, sucesso: 0
processo: 67, tentativas: 8, sucesso: 0
processo: 754, tentativas: 7, sucesso: 1
processo: 354, tentativas: 8, sucesso: 0
processo: 714, tentativas: 1, sucesso: 0
processo: 550, tentativas: 2, sucesso: 0
processo: 826, tentativas: 33, sucesso: 0
processo: 755, tentativas: 6, sucesso: 0
processo: 00, tentativas: 3, sucesso: 2
processo: 704, tentativas: 11, sucesso: 2
processo: 870, tentativas: 6, sucesso: 0
processo: 485, tentativas: 1, sucesso: 0
processo: 207, tentativas: 8, sucesso: 3
processo: 448, tentativas: 14, sucesso: 1
processo: 880, tentativas: 23, sucesso: 0
processo: 314, tentativas: 14, sucesso: 1
processo: 795, tentativas: 22, sucesso: 2
processo: 659, tentativas: 6, sucesso: 1
processo: 302, tentativas: 8, sucesso: 3
processo: 809, tentativas: 9, sucesso: 0
processo: 130, tentativas: 21, sucesso: 0
processo: 915, tentativas: 3, sucesso: 0
processo: 761, tentativas: 8, sucesso: 1
processo: 350, tentativas: 6, sucesso: 1
processo: 03, tentativas: 9, sucesso: 2
processo: 118, tentativas: 8, sucesso: 2
processo: 722, tentativas: 16, sucesso: 3
processo: 135, tentativas: 3, sucesso: 2
processo: 719, tentativas: 2, sucesso: 0
processo: 213, tentativas: 8, sucesso: 2
processo: 78, tentativas: 4, sucesso: 1
processo: 689, tentativas: 9, sucesso: 1
processo: 73, tentativas: 6, sucesso: 2
processo: 495, tentativas: 6, sucesso: 2
processo: 852, tentativas: 5, sucesso: 2
processo: 308, tentativas: 2, sucesso: 0
processo: 889, tentativas: 12, sucesso: 1
processo: 494, tentativas: 5, sucesso: 2
processo: 557, tentativas: 2, sucesso: 0
processo: 419, tentativas: 4, sucesso: 3
processo: 585, tentativas: 12, sucesso: 0
processo: 750, tentativas: 3, sucesso: 0
processo: 675, tentativas: 5, sucesso: 0
processo: 128, tentativas: 5, sucesso: 0
processo: 654, tentativas: 10, sucesso: 3
processo: 434, tentativas: 2, sucesso: 0
processo: 572, tentativas: 6, sucesso: 0
processo: 303, tentativas: 20, sucesso: 2
processo: 929, tentativas: 24, sucesso: 0
processo: 133, tentativas: 17, sucesso: 0
processo: 347, tentativas: 6, sucesso: 1
processo: 422, tentativas: 3, sucesso: 1
processo: 665, tentativas: 3, sucesso: 0
processo: 792, tentativas: 6, sucesso: 0
processo: 990, tentativas: 14, sucesso: 1
processo: 14, tentativas: 17, sucesso: 0
processo: 849, tentativas: 10, sucesso: 0
processo: 851, tentativas: 20, sucesso: 1
processo: 328, tentativas: 7, sucesso: 0
processo: 744, tentativas: 4, sucesso: 0
processo: 723, tentativas: 16, sucesso: 0
processo: 273, tentativas: 12, sucesso: 3
processo: 246, tentativas: 16, sucesso: 1
processo: 49, tentativas: 5, sucesso: 0
processo: 507, tentativas: 29, sucesso: 2
processo: 630, tentativas: 12, sucesso: 3
processo: 701, tentativas: 27, sucesso: 1
processo: 71, tentativas: 17, sucesso: 2
processo: 896, tentativas: 5, sucesso: 2
processo: 31, tentativas: 13, sucesso: 0
processo: 768, tentativas: 2, sucesso: 0
processo: 987, tentativas: 10, sucesso: 1
processo: 578, tentativas: 10, sucesso: 0
processo: 24, tentativas: 3, sucesso: 2
processo: 871, tentativas: 16, sucesso: 1
processo: 279, tentativas: 13, sucesso: 3
processo: 70, tentativas: 11, sucesso: 4
processo: 69, tentativas: 7, sucesso: 0
processo: 697, tentativas: 7, sucesso: 0
processo: 223, tentativas: 5, sucesso: 2
processo: 781, tentativas: 3, sucesso: 1
processo: 189, tentativas: 10, sucesso: 2
processo: 712, tentativas: 8, sucesso: 4
processo: 595, tentativas: 4, sucesso: 0
processo: 575, tentativas: 21, sucesso: 0
processo: 844, tentativas: 11, sucesso: 0
processo: 170, tentativas: 2, sucesso: 1
processo: 902, tentativas: 5, sucesso: 0
processo: 117, tentativas: 5, sucesso: 2
processo: 435, tentativas: 4, sucesso: 2
processo: 105, tentativas: 15, sucesso: 0
processo: 717, tentativas: 2, sucesso: 0
processo: 288, tentativas: 14, sucesso: 2
processo: 730, tentativas: 11, sucesso: 0
processo: 237, tentativas: 9, sucesso: 1
processo: 402, tentativas: 4, sucesso: 2
processo: 368, tentativas: 1, sucesso: 0
processo: 641, tentativas: 1, sucesso: 0
processo: 868, tentativas: 7, sucesso: 0
processo: 316, tentativas: 1, sucesso: 0
processo: 80, tentativas: 6, sucesso: 0
processo: 828, tentativas: 2, sucesso: 1
processo: 912, tentativas: 11, sucesso: 1
processo: 79, tentativas: 2, sucesso: 0
processo: 474, tentativas: 12, sucesso: 0
processo: 613, tentativas: 9, sucesso: 3
processo: 757, tentativas: 7, sucesso: 1
processo: 538, tentativas: 9, sucesso: 3
processo: 531, tentativas: 7, sucesso: 0
processo: 32, tentativas: 5, sucesso: 0
processo: 895, tentativas: 21, sucesso: 5
processo: 845, tentativas: 1, sucesso: 0
processo: 639, tentativas: 7, sucesso: 2
processo: 160, tentativas: 6, sucesso: 1
processo: 97, tentativas: 3, sucesso: 1
processo: 680, tentativas: 20, sucesso: 1
processo: 414, tentativas: 35, sucesso: 1
processo: 90, tentativas: 9, sucesso: 0
processo: 554, tentativas: 1, sucesso: 0
processo: 988, tentativas: 5, sucesso: 0
processo: 856, tentativas: 24, sucesso: 1
processo: 859, tentativas: 10, sucesso: 0
processo: 666, tentativas: 12, sucesso: 2
processo: 589, tentativas: 21, sucesso: 1
processo: 840, tentativas: 4, sucesso: 3
processo: 695, tentativas: 11, sucesso: 1
processo: 295, tentativas: 12, sucesso: 2
processo: 983, tentativas: 34, sucesso: 0
processo: 263, tentativas: 13, sucesso: 1
processo: 734, tentativas: 15, sucesso: 2
processo: 736, tentativas: 2, sucesso: 0
processo: 879, tentativas: 1, sucesso: 0
processo: 740, tentativas: 13, sucesso: 1
processo: 833, tentativas: 7, sucesso: 2
processo: 41, tentativas: 2, sucesso: 0
processo: 417, tentativas: 9, sucesso: 2
processo: 831, tentativas: 14, sucesso: 3
processo: 163, tentativas: 5, sucesso: 1
processo: 986, tentativas: 9, sucesso: 2
processo: 469, tentativas: 10, sucesso: 1
processo: 619, tentativas: 2, sucesso: 0
processo: 564, tentativas: 8, sucesso: 0
processo: 939, tentativas: 4, sucesso: 2
processo: 342, tentativas: 12, sucesso: 0
processo: 313, tentativas: 8, sucesso: 2
processo: 255, tentativas: 3, sucesso: 0
processo: 829, tentativas: 5, sucesso: 3
processo: 890, tentativas: 4, sucesso: 2
processo: 512, tentativas: 2, sucesso: 0
processo: 194, tentativas: 25, sucesso: 0
processo: 371, tentativas: 3, sucesso: 1
processo: 284, tentativas: 6, sucesso: 0
processo: 676, tentativas: 4, sucesso: 0
processo: 648, tentativas: 8, sucesso: 2
processo: 614, tentativas: 20, sucesso: 1
processo: 62, tentativas: 3, sucesso: 1
processo: 529, tentativas: 5, sucesso: 3
processo: 943, tentativas: 10, sucesso: 2
processo: 509, tentativas: 2, sucesso: 0
processo: 756, tentativas: 6, sucesso: 1
processo: 751, tentativas: 6, sucesso: 0
processo: 640, tentativas: 7, sucesso: 1
processo: 476, tentativas: 6, sucesso: 0
processo: 563, tentativas: 6, sucesso: 0
processo: 426, tentativas: 6, sucesso: 0
processo: 418, tentativas: 11, sucesso: 1
processo: 416, tentativas: 9, sucesso: 1
processo: 68, tentativas: 12, sucesso: 1
processo: 786, tentativas: 19, sucesso: 0
processo: 484, tentativas: 4, sucesso: 2
processo: 777, tentativas: 4, sucesso: 0
processo: 850, tentativas: 6, sucesso: 1
processo: 432, tentativas: 23, sucesso: 2
processo: 269, tentativas: 3, sucesso: 1
processo: 562, tentativas: 4, sucesso: 0
processo: 920, tentativas: 1, sucesso: 0
processo: 341, tentativas: 3, sucesso: 2
processo: 832, tentativas: 6, sucesso: 0
processo: 453, tentativas: 3, sucesso: 1
processo: 407, tentativas: 7, sucesso: 0
processo: 486, tentativas: 8, sucesso: 2
processo: 682, tentativas: 3, sucesso: 1
processo: 217, tentativas: 14, sucesso: 1
processo: 594, tentativas: 11, sucesso: 1
processo: 588, tentativas: 4, sucesso: 0
processo: 266, tentativas: 17, sucesso: 2
processo: 290, tentativas: 17, sucesso: 1
processo: 140, tentativas: 8, sucesso: 0
processo: 549, tentativas: 5, sucesso: 0
processo: 785, tentativas: 4, sucesso: 2
processo: 425, tentativas: 8, sucesso: 2
processo: 18, tentativas: 1, sucesso: 0
processo: 292, tentativas: 4, sucesso: 1
processo: 143, tentativas: 7, sucesso: 3
processo: 185, tentativas: 1, sucesso: 0
processo: 961, tentativas: 8, sucesso: 0
processo: 670, tentativas: 4, sucesso: 0
processo: 819, tentativas: 5, sucesso: 1
processo: 725, tentativas: 5, sucesso: 1
processo: 521, tentativas: 13, sucesso: 2
processo: 705, tentativas: 5, sucesso: 0
processo: 914, tentativas: 4, sucesso: 0
processo: 780, tentativas: 8, sucesso: 3
processo: 904, tentativas: 3, sucesso: 2
processo: 517, tentativas: 3, sucesso: 1
processo: 628, tentativas: 10, sucesso: 0
processo: 498, tentativas: 1, sucesso: 0
processo: 363, tentativas: 4, sucesso: 0
processo: 86, tentativas: 10, sucesso: 2
processo: 379, tentativas: 9, sucesso: 1
processo: 256, tentativas: 3, sucesso: 1
processo: 866, tentativas: 21, sucesso: 3
processo: 798, tentativas: 15, sucesso: 1
processo: 733, tentativas: 4, sucesso: 0
processo: 758, tentativas: 14, sucesso: 0
processo: 620, tentativas: 3, sucesso: 1
processo: 462, tentativas: 4, sucesso: 0
processo: 518, tentativas: 2, sucesso: 1
processo: 305, tentativas: 5, sucesso: 1
processo: 412, tentativas: 9, sucesso: 1
processo: 301, tentativas: 2, sucesso: 0
processo: 45, tentativas: 4, sucesso: 1
processo: 878, tentativas: 8, sucesso: 2
processo: 590, tentativas: 1, sucesso: 0
processo: 741, tentativas: 4, sucesso: 1
processo: 950, tentativas: 10, sucesso: 1
processo: 307, tentativas: 4, sucesso: 2
processo: 560, tentativas: 10, sucesso: 3
processo: 611, tentativas: 10, sucesso: 0
processo: 729, tentativas: 11, sucesso: 0
processo: 25, tentativas: 9, sucesso: 1
processo: 523, tentativas: 2, sucesso: 1
processo: 921, tentativas: 13, sucesso: 3
processo: 451, tentativas: 11, sucesso: 0
processo: 873, tentativas: 5, sucesso: 2
processo: 882, tentativas: 1, sucesso: 0
processo: 737, tentativas: 12, sucesso: 1
processo: 685, tentativas: 5, sucesso: 0
processo: 629, tentativas: 13, sucesso: 0
processo: 883, tentativas: 30, sucesso: 2
processo: 655, tentativas: 21, sucesso: 3
processo: 310, tentativas: 12, sucesso: 1
processo: 47, tentativas: 12, sucesso: 0
processo: 724, tentativas: 11, sucesso: 1
processo: 138, tentativas: 4, sucesso: 2
processo: 401, tentativas: 3, sucesso: 1
processo: 684, tentativas: 1, sucesso: 0
processo: 843, tentativas: 8, sucesso: 2
processo: 281, tentativas: 2, sucesso: 1
processo: 94, tentativas: 1, sucesso: 0
processo: 534, tentativas: 12, sucesso: 2
processo: 111, tentativas: 13, sucesso: 0
processo: 778, tentativas: 9, sucesso: 0
processo: 931, tentativas: 9, sucesso: 2
processo: 352, tentativas: 3, sucesso: 1
processo: 696, tentativas: 10, sucesso: 1
processo: 92, tentativas: 1, sucesso: 0
processo: 464, tentativas: 4, sucesso: 2
processo: 337, tentativas: 7, sucesso: 0
processo: 176, tentativas: 8, sucesso: 2
processo: 355, tentativas: 3, sucesso: 0
processo: 169, tentativas: 3, sucesso: 1
processo: 503, tentativas: 14, sucesso: 1
processo: 463, tentativas: 16, sucesso: 1
processo: 483, tentativas: 10, sucesso: 3
processo: 835, tentativas: 8, sucesso: 0
processo: 433, tentativas: 20, sucesso: 0
processo: 964, tentativas: 2, sucesso: 0
processo: 149, tentativas: 4, sucesso: 2
processo: 997, tentativas: 13, sucesso: 0
processo: 600, tentativas: 5, sucesso: 3
processo: 591, tentativas: 10, sucesso: 1
processo: 475, tentativas: 7, sucesso: 1
processo: 971, tentativas: 8, sucesso: 3
processo: 74, tentativas: 7, sucesso: 0
processo: 21, tentativas: 2, sucesso: 0
processo: 336, tentativas: 3, sucesso: 0
processo: 214, tentativas: 1, sucesso: 0
processo: 977, tentativas: 6, sucesso: 1
processo: 504, tentativas: 12, sucesso: 0
processo: 282, tentativas: 15, sucesso: 1
processo: 276, tentativas: 2, sucesso: 0
processo: 19, tentativas: 10, sucesso: 0
processo: 979, tentativas: 5, sucesso: 4
processo: 309, tentativas: 6, sucesso: 1
processo: 663, tentativas: 7, sucesso: 0
processo: 460, tentativas: 13, sucesso: 1
processo: 286, tentativas: 7, sucesso: 0
processo: 270, tentativas: 5, sucesso: 2
processo: 497, tentativas: 3, sucesso: 0
processo: 440, tentativas: 1, sucesso: 0
processo: 245, tentativas: 8, sucesso: 1
processo: 925, tentativas: 9, sucesso: 3
processo: 139, tentativas: 1, sucesso: 0
processo: 388, tentativas: 4, sucesso: 0
processo: 885, tentativas: 9, sucesso: 1
processo: 405, tentativas: 9, sucesso: 0
processo: 657, tentativas: 9, sucesso: 2
processo: 668, tentativas: 1, sucesso: 0
processo: 413, tentativas: 4, sucesso: 1
processo: 909, tentativas: 6, sucesso: 0
processo: 27, tentativas: 3, sucesso: 1
processo: 253, tentativas: 21, sucesso: 1
processo: 824, tentativas: 4, sucesso: 2
processo: 204, tentativas: 2, sucesso: 0
processo: 38, tentativas: 5, sucesso: 2
processo: 428, tentativas: 8, sucesso: 1
processo: 195, tentativas: 6, sucesso: 3
processo: 784, tentativas: 1, sucesso: 0
processo: 376, tentativas: 8, sucesso: 0
processo: 84, tentativas: 8, sucesso: 3
processo: 683, tentativas: 16, sucesso: 3
processo: 854, tentativas: 9, sucesso: 2
processo: 966, tentativas: 3, sucesso: 0
processo: 815, tentativas: 17, sucesso: 0
processo: 698, tentativas: 13, sucesso: 2
processo: 457, tentativas: 8, sucesso: 2
processo: 77, tentativas: 20, sucesso: 0
processo: 132, tentativas: 1, sucesso: 0
processo: 649, tentativas: 4, sucesso: 1
processo: 623, tentativas: 3, sucesso: 0
processo: 646, tentativas: 1, sucesso: 0
processo: 63, tentativas: 15, sucesso: 5
processo: 553, tentativas: 10, sucesso: 2
processo: 278, tentativas: 8, sucesso: 0
processo: 212, tentativas: 4, sucesso: 0
processo: 190, tentativas: 1, sucesso: 0
