189, 5,  0
563, 40,  1
831, 3,  2
381, 7,  0
374, 14,  0
153, 4,  0
69, 10,  1
885, 2,  0
662, 1,  0
609, 6,  1
523, 3,  1
222, 5,  0
924, 5,  4
301, 7,  0
777, 4,  2
481, 5,  2
195, 4,  0
758, 4,  1
126, 3,  0
546, 4,  1
16, 10,  4
184, 17,  1
906, 2,  0
465, 2,  1
927, 5,  4
629, 3,  2
172, 1,  0
951, 6,  2
904, 9,  0
162, 10,  3
713, 6,  1
565, 6,  4
428, 5,  2
858, 2,  1
155, 4,  0
321, 18,  4
800, 2,  0
08, 6,  1
797, 3,  0
601, 2,  0
952, 8,  0
949, 6,  0
663, 2,  1
610, 4,  1
568, 1,  0
383, 3,  1
592, 10,  0
385, 6,  0
544, 1,  0
814, 5,  0
501, 6,  3
177, 8,  0
283, 2,  0
942, 2,  0
810, 20,  0
91, 6,  1
681, 6,  3
868, 13,  2
42, 1,  0
376, 7,  2
451, 2,  0
263, 11,  3
665, 1,  0
122, 4,  0
129, 9,  1
698, 4,  1
249, 3,  0
547, 1,  0
479, 1,  0
182, 5,  1
975, 3,  0
595, 9,  0
158, 2,  0
530, 4,  0
584, 15,  2
560, 2,  0
302, 4,  1
06, 2,  0
265, 5,  1
836, 18,  3
93, 7,  2
706, 1,  0
56, 3,  0
471, 8,  4
215, 5,  0
208, 5,  1
889, 5,  0
914, 1,  0
769, 18,  0
429, 9,  4
977, 10,  1
316, 3,  2
206, 2,  1
835, 1,  0
834, 6,  0
346, 2,  0
432, 1,  0
423, 2,  0
391, 2,  0
988, 11,  1
419, 2,  0
588, 4,  0
183, 9,  2
962, 7,  0
671, 3,  0
531, 8,  3
170, 8,  0
119, 5,  1
969, 3,  0
382, 2,  0
957, 6,  0
882, 3,  0
140, 1,  0
959, 7,  2
541, 8,  0
943, 2,  0
232, 6,  1
136, 10,  3
190, 5,  1
554, 9,  2
388, 26,  4
855, 6,  1
846, 21,  1
144, 4,  0
660, 3,  0
521, 3,  2
754, 5,  0
631, 1,  0
502, 11,  1
160, 8,  0
925, 4,  2
604, 7,  0
29, 3,  1
992, 3,  2
139, 5,  0
494, 4,  1
842, 11,  0
347, 1,  0
767, 13,  0
171, 8,  2
411, 2,  0
583, 6,  1
414, 1,  0
26, 2,  1
516, 11,  1
100, 2,  1
442, 1,  0
372, 1,  0
75, 2,  0
724, 7,  3
61, 19,  1
55, 1,  0
284, 4,  3
257, 12,  1
20, 4,  0
522, 17,  0
229, 5,  3
323, 4,  0
693, 2,  1
935, 12,  1
669, 1,  0
980, 7,  1
645, 4,  3
602, 2,  0
312, 2,  1
936, 2,  1
207, 4,  1
984, 2,  1
714, 2,  1
296, 7,  1
778, 1,  0
782, 2,  0
566, 2,  1
294, 13,  1
917, 2,  0
338, 3,  1
15, 5,  3
575, 1,  0
511, 4,  0
197, 3,  1
178, 3,  1
537, 9,  0
85, 10,  2
105, 3,  1
243, 4,  0
626, 3,  0
733, 3,  1
873, 4,  2
340, 6,  1
271, 6,  1
995, 2,  0
299, 20,  0
239, 2,  1
339, 11,  1
72, 15,  2
795, 2,  1
507, 3,  1
791, 14,  1
989, 8,  0
526, 11,  1
741, 1,  0
77, 5,  0
774, 3,  1
351, 8,  2
380, 8,  0
102, 6,  0
676, 5,  2
990, 2,  1
487, 6,  0
87, 6,  2
648, 2,  0
277, 9,  0
533, 6,  0
720, 9,  2
106, 2,  0
703, 6,  1
128, 1,  0
641, 11,  1
621, 9,  2
590, 3,  1
991, 8,  0
298, 4,  1
491, 2,  1
82, 5,  3
377, 2,  0
519, 4,  3
48, 14,  1
425, 1,  0
111, 2,  0
880, 4,  0
138, 4,  0
838, 2,  1
826, 18,  4
704, 5,  1
752, 4,  2
441, 15,  0
931, 5,  2
341, 3,  0
167, 6,  1
766, 3,  1
677, 20,  1
799, 13,  0
883, 15,  1
314, 24,  1
71, 4,  0
628, 5,  0
156, 9,  0
742, 2,  0
125, 14,  3
865, 3,  0
252, 3,  0
535, 1,  0
623, 4,  1
894, 7,  0
454, 6,  0
652, 3,  1
840, 3,  1
260, 9,  0
932, 7,  3
10, 2,  1
929, 12,  1
738, 1,  0
784, 5,  0
163, 2,  1
444, 15,  0
400, 7,  2
92, 4,  0
373, 7,  1
615, 2,  0
07, 4,  3
909, 1,  0
13, 7,  1
520, 1,  0
837, 10,  1
331, 3,  1
416, 1,  0
639, 3,  0
405, 11,  3
23, 4,  2
51, 10,  1
112, 3,  0
247, 9,  4
616, 4,  0
364, 16,  3
744, 2,  0
286, 7,  0
759, 1,  0
728, 4,  1
464, 2,  0
293, 4,  3
877, 10,  2
582, 6,  2
513, 3,  1
354, 14,  3
899, 4,  2
370, 1,  0
794, 1,  0
930, 5,  2
356, 2,  0
34, 8,  2
196, 2,  0
735, 1,  0
510, 5,  2
686, 11,  5
760, 5,  2
368, 7,  0
363, 2,  1
22, 4,  0
360, 1,  0
525, 11,  3
876, 5,  0
603, 13,  2
954, 1,  0
101, 3,  0
923, 6,  1
727, 1,  0
430, 5,  1
579, 1,  0
44, 4,  1
484, 11,  3
635, 2,  0
514, 4,  1
968, 5,  1
802, 4,  1
534, 7,  1
624, 19,  1
358, 1,  0
292, 3,  1
874, 5,  3
159, 1,  0
65, 3,  0
684, 2,  0
466, 1,  0
922, 13,  0
830, 1,  0
146, 5,  0
608, 3,  1
108, 4,  1
620, 18,  3
567, 12,  2
39, 4,  1
05, 14,  2
729, 4,  2
45, 3,  2
470, 6,  1
710, 7,  3
59, 1,  0
971, 7,  1
746, 14,  3
79, 8,  2
987, 2,  0
691, 8,  2
434, 1,  0
482, 6,  1
166, 3,  0
829, 5,  3
317, 3,  0
551, 3,  0
591, 4,  3
245, 2,  0
168, 3,  1
852, 4,  1
972, 3,  0
448, 3,  0
378, 4,  1
730, 6,  1
945, 7,  3
512, 4,  2
402, 4,  1
152, 3,  2
647, 1,  0
488, 8,  2
134, 5,  0
274, 5,  0
469, 3,  2
173, 2,  0
256, 6,  1
269, 1,  0
548, 7,  0
937, 7,  1
642, 1,  0
395, 2,  0
757, 16,  0
573, 1,  0
950, 2,  1
920, 3,  0
154, 1,  0
646, 14,  1
911, 15,  0
625, 5,  1
332, 2,  0
24, 14,  4
786, 2,  0
851, 13,  2
268, 6,  0
637, 12,  0
750, 12,  2
233, 1,  0
543, 3,  1
115, 1,  0
632, 10,  4
736, 10,  0
113, 3,  2
300, 11,  5
981, 1,  0
594, 5,  0
287, 2,  1
717, 3,  1
74, 6,  0
997, 5,  3
912, 5,  0
946, 3,  1
643, 8,  3
708, 1,  0
205, 7,  1
255, 2,  0
517, 6,  0
680, 11,  3
861, 3,  1
353, 4,  0
397, 4,  2
688, 3,  0
00, 24,  6
976, 2,  1
01, 7,  4
555, 8,  0
379, 4,  1
238, 11,  0
258, 3,  2
86, 13,  0
953, 10,  2
755, 5,  2
216, 4,  2
751, 5,  2
410, 6,  4
542, 14,  1
246, 13,  2
586, 1,  0
230, 2,  0
38, 6,  2
658, 2,  0
259, 7,  2
57, 7,  1
181, 2,  1
437, 8,  1
124, 8,  3
309, 27,  2
297, 7,  2
212, 7,  2
192, 2,  0
04, 4,  3
559, 4,  1
389, 2,  0
958, 14,  1
640, 16,  2
872, 3,  2
133, 7,  2
863, 6,  0
664, 5,  3
722, 1,  0
21, 6,  3
95, 7,  2
367, 7,  3
80, 5,  0
979, 9,  3
574, 3,  1
887, 7,  1
306, 3,  0
480, 1,  0
819, 6,  1
700, 4,  0
857, 1,  0
970, 9,  1
674, 3,  2
783, 8,  1
699, 7,  2
36, 1,  0
209, 19,  2
440, 1,  0
719, 5,  0
369, 7,  3
365, 10,  0
801, 1,  0
439, 4,  1
545, 10,  0
150, 13,  0
462, 22,  0
697, 4,  2
550, 2,  0
845, 2,  0
561, 10,  2
765, 6,  2
333, 3,  0
666, 1,  0
109, 1,  0
409, 12,  0
40, 2,  0
763, 3,  0
187, 10,  0
926, 4,  0
224, 2,  0
493, 4,  0
919, 4,  3
248, 6,  0
910, 8,  1
683, 4,  0
606, 3,  0
387, 5,  0
982, 6,  2
97, 2,  0
161, 8,  2
788, 4,  2
518, 2,  1
123, 4,  0
659, 2,  0
403, 4,  0
218, 3,  1
668, 4,  0
633, 12,  1
649, 7,  2
164, 2,  0
290, 5,  3
707, 3,  1
678, 1,  0
944, 5,  0
670, 12,  1
120, 2,  1
963, 5,  2
540, 24,  3
862, 2,  1
630, 5,  0
973, 8,  1
725, 6,  1
850, 10,  0
179, 2,  1
436, 3,  2
508, 5,  2
148, 9,  3
839, 3,  0
420, 7,  0
147, 9,  2
445, 3,  1
886, 5,  0
127, 3,  2
281, 7,  1
336, 5,  1
745, 2,  0
478, 2,  1
221, 4,  2
107, 2,  1
188, 6,  1
672, 5,  0
619, 6,  3
761, 11,  2
916, 2,  0
345, 10,  1
809, 2,  0
193, 1,  0
318, 3,  1
792, 6,  3
888, 2,  0
52, 2,  0
577, 1,  0
191, 8,  0
308, 4,  2
974, 7,  2
772, 2,  0
596, 3,  0
98, 3,  1
611, 1,  0
655, 10,  1
254, 9,  1
768, 3,  0
70, 14,  2
651, 8,  1
49, 5,  1
673, 1,  0
412, 6,  1
864, 4,  2
473, 5,  0
770, 6,  0
275, 5,  2
186, 1,  0
350, 10,  1
823, 3,  0
934, 1,  0
890, 5,  1
718, 8,  4
803, 5,  0
68, 4,  1
357, 4,  0
966, 6,  1
289, 11,  1
939, 8,  4
443, 21,  1
696, 5,  3
483, 3,  0
399, 3,  1
149, 1,  0
324, 9,  1
450, 4,  3
62, 4,  2
132, 5,  2
76, 2,  0
749, 3,  1
435, 20,  0
41, 4,  1
394, 14,  3
898, 7,  4
344, 3,  0
617, 3,  2
743, 9,  5
498, 8,  0
325, 14,  2
198, 11,  0
169, 15,  1
692, 16,  1
121, 1,  0
667, 3,  1
527, 11,  1
141, 6,  0
804, 1,  0
313, 7,  2
236, 19,  2
870, 2,  0
634, 4,  0
225, 4,  0
940, 7,  3
613, 6,  4
828, 1,  0
964, 4,  0
762, 18,  2
496, 6,  1
104, 1,  0
607, 6,  2
636, 4,  2
739, 6,  1
881, 3,  0
468, 9,  1
748, 8,  3
500, 18,  3
213, 15,  1
532, 11,  0
89, 2,  0
14, 4,  0
705, 3,  0
455, 5,  2
993, 5,  2
404, 2,  0
433, 4,  1
211, 4,  1
492, 2,  1
175, 9,  4
231, 9,  3
253, 3,  0
702, 7,  4
285, 9,  0
773, 1,  0
137, 4,  1
539, 12,  3
848, 4,  2
813, 2,  0
878, 3,  2
798, 8,  2
948, 9,  1
875, 9,  0
355, 1,  0
460, 9,  0
19, 6,  0
505, 4,  1
960, 5,  2
63, 6,  0
884, 4,  0
816, 6,  3
66, 5,  2
418, 6,  1
477, 12,  1
489, 1,  0
781, 14,  1
901, 4,  1
570, 16,  2
390, 2,  0
116, 6,  2
506, 4,  2
871, 6,  3
393, 6,  1
569, 2,  1
438, 18,  0
366, 9,  0
580, 3,  1
349, 1,  0
905, 6,  0
194, 3,  1
701, 9,  0
996, 4,  1
764, 8,  1
103, 13,  0
33, 3,  2
928, 1,  0
453, 3,  0
558, 7,  0
447, 4,  3
538, 16,  0
780, 15,  0
612, 6,  0
202, 4,  3
396, 3,  2
806, 9,  3
278, 2,  1
266, 4,  2
37, 1,  0
210, 3,  0
793, 6,  1
796, 1,  0
787, 2,  0
564, 3,  0
833, 1,  0
685, 3,  0
827, 9,  2
549, 8,  1
908, 2,  1
427, 8,  1
650, 1,  0
96, 6,  2
818, 8,  2
276, 7,  0
593, 10,  1
329, 7,  3
740, 21,  2
130, 7,  0
361, 5,  2
27, 1,  0
854, 4,  0
841, 17,  0
656, 4,  1
25, 5,  3
581, 6,  1
556, 14,  0
352, 12,  4
43, 2,  1
983, 13,  0
961, 3,  0
779, 1,  0
398, 3,  0
467, 4,  2
682, 17,  2
458, 9,  2
32, 3,  1
892, 2,  0
585, 1,  0
578, 1,  0
849, 2,  0
775, 8,  3
73, 3,  1
185, 4,  3
747, 5,  1
50, 16,  0
571, 10,  0
495, 1,  0
90, 4,  3
348, 8,  4
262, 7,  3
200, 13,  1
94, 4,  2
315, 4,  0
251, 1,  0
509, 3,  1
869, 4,  2
117, 3,  1
371, 15,  0
165, 8,  1
157, 10,  4
998, 8,  2
305, 6,  1
261, 8,  4
817, 6,  4
401, 2,  0
485, 3,  1
947, 6,  3
328, 20,  0
384, 2,  1
295, 11,  1
214, 6,  3
35, 6,  2
145, 2,  1
11, 2,  1
822, 1,  0
282, 2,  1
463, 3,  0
812, 6,  0
711, 5,  0
657, 5,  0
81, 3,  0
553, 10,  1
499, 6,  0
715, 1,  0
307, 9,  0
53, 1,  0
28, 7,  3
422, 2,  0
226, 1,  0
09, 5,  2
235, 6,  1
644, 3,  2
967, 19,  2
965, 2,  1
756, 2,  0
622, 3,  0
327, 2,  0
807, 3,  1
237, 3,  0
790, 1,  0
386, 8,  2
131, 3,  0
866, 3,  1
921, 2,  0
88, 7,  2
310, 3,  1
915, 11,  0
110, 5,  1
58, 3,  1
250, 7,  2
893, 3,  2
114, 5,  2
572, 4,  2
392, 3,  1
999, 7,  3
486, 10,  2
860, 2,  1
446, 6,  2
304, 3,  1
456, 7,  2
431, 5,  0
895, 5,  1
536, 4,  1
859, 9,  0
143, 2,  0
413, 10,  2
83, 3,  0
614, 13,  4
17, 1,  0
319, 9,  2
721, 5,  1
273, 1,  0
844, 14,  4
918, 3,  2
424, 5,  1
811, 4,  2
731, 13,  1
408, 8,  0
201, 4,  1
605, 7,  1
598, 4,  3
709, 4,  2
723, 1,  0
503, 19,  4
504, 5,  0
853, 3,  0
576, 10,  0
867, 9,  2
