processo: 00, tentativas: 1, sucesso: 0
processo: 03, tentativas: 4, sucesso: 1
processo: 459, tentativas: 3, sucesso: 1
processo: 78, tentativas: 12, sucesso: 1
processo: 654, tentativas: 8, sucesso: 1
processo: 675, tentativas: 4, sucesso: 1
processo: 653, tentativas: 4, sucesso: 0
processo: 362, tentativas: 29, sucesso: 2
processo: 732, tentativas: 4, sucesso: 2
processo: 241, tentativas: 8, sucesso: 1
processo: 203, tentativas: 18, sucesso: 1
processo: 815, tentativas: 7, sucesso: 1
processo: 820, tentativas: 2, sucesso: 0
processo: 618, tentativas: 8, sucesso: 1
processo: 176, tentativas: 4, sucesso: 1
processo: 955, tentativas: 6, sucesso: 0
processo: 461, tentativas: 3, sucesso: 1
processo: 234, tentativas: 6, sucesso: 2
processo: 452, tentativas: 17, sucesso: 4
processo: 267, tentativas: 2, sucesso: 0
processo: 529, tentativas: 4, sucesso: 2
processo: 242, tentativas: 4, sucesso: 2
processo: 832, tentativas: 3, sucesso: 1
processo: 84, tentativas: 1, sucesso: 0
processo: 689, tentativas: 3, sucesso: 0
processo: 687, tentativas: 10, sucesso: 1
processo: 695, tentativas: 2, sucesso: 1
processo: 808, tentativas: 1, sucesso: 0
processo: 199, tentativas: 9, sucesso: 2
processo: 180, tentativas: 15, sucesso: 0
processo: 135, tentativas: 8, sucesso: 1
processo: 805, tentativas: 11, sucesso: 0
processo: 600, tentativas: 2, sucesso: 0
processo: 174, tentativas: 3, sucesso: 1
processo: 515, tentativas: 2, sucesso: 1
processo: 240, tentativas: 5, sucesso: 0
processo: 734, tentativas: 2, sucesso: 0
processo: 359, tentativas: 2, sucesso: 0
processo: 375, tentativas: 10, sucesso: 3
processo: 938, tentativas: 12, sucesso: 4
processo: 524, tentativas: 5, sucesso: 0
processo: 789, tentativas: 1, sucesso: 0
processo: 30, tentativas: 15, sucesso: 1
processo: 557, tentativas: 7, sucesso: 2
processo: 552, tentativas: 7, sucesso: 2
processo: 599, tentativas: 1, sucesso: 0
processo: 142, tentativas: 7, sucesso: 2
processo: 326, tentativas: 5, sucesso: 1
processo: 587, tentativas: 3, sucesso: 1
processo: 264, tentativas: 5, sucesso: 1
processo: 476, tentativas: 10, sucesso: 2
processo: 60, tentativas: 10, sucesso: 1
processo: 956, tentativas: 6, sucesso: 3
processo: 228, tentativas: 7, sucesso: 2
processo: 223, tentativas: 6, sucesso: 2
processo: 417, tentativas: 5, sucesso: 2
processo: 821, tentativas: 1, sucesso: 0
processo: 335, tentativas: 1, sucesso: 0
processo: 31, tentativas: 1, sucesso: 0
processo: 978, tentativas: 7, sucesso: 1
processo: 986, tentativas: 1, sucesso: 0
processo: 690, tentativas: 9, sucesso: 3
processo: 415, tentativas: 2, sucesso: 1
processo: 421, tentativas: 3, sucesso: 1
processo: 18, tentativas: 1, sucesso: 0
processo: 472, tentativas: 4, sucesso: 2
processo: 204, tentativas: 3, sucesso: 1
processo: 497, tentativas: 4, sucesso: 1
processo: 638, tentativas: 4, sucesso: 2
processo: 994, tentativas: 3, sucesso: 0
processo: 406, tentativas: 1, sucesso: 0
processo: 825, tentativas: 2, sucesso: 0
processo: 449, tentativas: 1, sucesso: 0
processo: 219, tentativas: 4, sucesso: 3
processo: 661, tentativas: 12, sucesso: 0
processo: 280, tentativas: 4, sucesso: 2
processo: 118, tentativas: 3, sucesso: 0
processo: 474, tentativas: 3, sucesso: 0
processo: 217, tentativas: 1, sucesso: 0
processo: 679, tentativas: 4, sucesso: 0
processo: 913, tentativas: 9, sucesso: 2
processo: 627, tentativas: 6, sucesso: 0
processo: 64, tentativas: 10, sucesso: 0
processo: 824, tentativas: 4, sucesso: 2
processo: 475, tentativas: 1, sucesso: 0
processo: 227, tentativas: 7, sucesso: 1
processo: 279, tentativas: 5, sucesso: 2
processo: 291, tentativas: 1, sucesso: 0
processo: 490, tentativas: 2, sucesso: 1
processo: 426, tentativas: 3, sucesso: 2
processo: 189, tentativas: 5, sucesso: 0
processo: 563, tentativas: 40, sucesso: 1
processo: 831, tentativas: 3, sucesso: 2
processo: 381, tentativas: 7, sucesso: 0
processo: 374, tentativas: 14, sucesso: 0
processo: 153, tentativas: 4, sucesso: 0
processo: 69, tentativas: 10, sucesso: 1
processo: 885, tentativas: 2, sucesso: 0
processo: 662, tentativas: 1, sucesso: 0
processo: 609, tentativas: 6, sucesso: 1
processo: 523, tentativas: 3, sucesso: 1
processo: 222, tentativas: 5, sucesso: 0
processo: 924, tentativas: 5, sucesso: 4
processo: 301, tentativas: 7, sucesso: 0
processo: 777, tentativas: 4, sucesso: 2
processo: 481, tentativas: 5, sucesso: 2
processo: 195, tentativas: 4, sucesso: 0
processo: 758, tentativas: 4, sucesso: 1
processo: 126, tentativas: 3, sucesso: 0
processo: 546, tentativas: 4, sucesso: 1
processo: 16, tentativas: 10, sucesso: 4
processo: 184, tentativas: 17, sucesso: 1
processo: 906, tentativas: 2, sucesso: 0
processo: 465, tentativas: 2, sucesso: 1
processo: 927, tentativas: 5, sucesso: 4
processo: 629, tentativas: 3, sucesso: 2
processo: 172, tentativas: 1, sucesso: 0
processo: 951, tentativas: 6, sucesso: 2
processo: 904, tentativas: 9, sucesso: 0
processo: 162, tentativas: 10, sucesso: 3
processo: 713, tentativas: 6, sucesso: 1
processo: 565, tentativas: 6, sucesso: 4
processo: 428, tentativas: 5, sucesso: 2
processo: 858, tentativas: 2, sucesso: 1
processo: 155, tentativas: 4, sucesso: 0
processo: 321, tentativas: 18, sucesso: 4
processo: 800, tentativas: 2, sucesso: 0
processo: 08, tentativas: 6, sucesso: 1
processo: 797, tentativas: 3, sucesso: 0
processo: 601, tentativas: 2, sucesso: 0
processo: 952, tentativas: 8, sucesso: 0
processo: 949, tentativas: 6, sucesso: 0
processo: 663, tentativas: 2, sucesso: 1
processo: 610, tentativas: 4, sucesso: 1
processo: 568, tentativas: 1, sucesso: 0
processo: 383, tentativas: 3, sucesso: 1
processo: 592, tentativas: 10, sucesso: 0
processo: 385, tentativas: 6, sucesso: 0
processo: 544, tentativas: 1, sucesso: 0
processo: 814, tentativas: 5, sucesso: 0
processo: 501, tentativas: 6, sucesso: 3
processo: 177, tentativas: 8, sucesso: 0
processo: 283, tentativas: 2, sucesso: 0
processo: 942, tentativas: 2, sucesso: 0
processo: 810, tentativas: 20, sucesso: 0
processo: 91, tentativas: 6, sucesso: 1
processo: 681, tentativas: 6, sucesso: 3
processo: 868, tentativas: 13, sucesso: 2
processo: 42, tentativas: 1, sucesso: 0
processo: 376, tentativas: 7, sucesso: 2
processo: 451, tentativas: 2, sucesso: 0
processo: 263, tentativas: 11, sucesso: 3
processo: 665, tentativas: 1, sucesso: 0
processo: 122, tentativas: 4, sucesso: 0
processo: 129, tentativas: 9, sucesso: 1
processo: 698, tentativas: 4, sucesso: 1
processo: 249, tentativas: 3, sucesso: 0
processo: 547, tentativas: 1, sucesso: 0
processo: 479, tentativas: 1, sucesso: 0
processo: 182, tentativas: 5, sucesso: 1
processo: 975, tentativas: 3, sucesso: 0
processo: 595, tentativas: 9, sucesso: 0
processo: 158, tentativas: 2, sucesso: 0
processo: 530, tentativas: 4, sucesso: 0
processo: 584, tentativas: 15, sucesso: 2
processo: 560, tentativas: 2, sucesso: 0
processo: 302, tentativas: 4, sucesso: 1
processo: 06, tentativas: 2, sucesso: 0
processo: 265, tentativas: 5, sucesso: 1
processo: 836, tentativas: 18, sucesso: 3
processo: 93, tentativas: 7, sucesso: 2
processo: 706, tentativas: 1, sucesso: 0
processo: 56, tentativas: 3, sucesso: 0
processo: 471, tentativas: 8, sucesso: 4
processo: 215, tentativas: 5, sucesso: 0
processo: 208, tentativas: 5, sucesso: 1
processo: 889, tentativas: 5, sucesso: 0
processo: 914, tentativas: 1, sucesso: 0
processo: 769, tentativas: 18, sucesso: 0
processo: 429, tentativas: 9, sucesso: 4
processo: 977, tentativas: 10, sucesso: 1
processo: 316, tentativas: 3, sucesso: 2
processo: 206, tentativas: 2, sucesso: 1
processo: 835, tentativas: 1, sucesso: 0
processo: 834, tentativas: 6, sucesso: 0
processo: 346, tentativas: 2, sucesso: 0
processo: 432, tentativas: 1, sucesso: 0
processo: 423, tentativas: 2, sucesso: 0
processo: 391, tentativas: 2, sucesso: 0
processo: 988, tentativas: 11, sucesso: 1
processo: 419, tentativas: 2, sucesso: 0
processo: 588, tentativas: 4, sucesso: 0
processo: 183, tentativas: 9, sucesso: 2
processo: 962, tentativas: 7, sucesso: 0
processo: 671, tentativas: 3, sucesso: 0
processo: 531, tentativas: 8, sucesso: 3
processo: 170, tentativas: 8, sucesso: 0
processo: 119, tentativas: 5, sucesso: 1
processo: 969, tentativas: 3, sucesso: 0
processo: 382, tentativas: 2, sucesso: 0
processo: 957, tentativas: 6, sucesso: 0
processo: 882, tentativas: 3, sucesso: 0
processo: 140, tentativas: 1, sucesso: 0
processo: 959, tentativas: 7, sucesso: 2
processo: 541, tentativas: 8, sucesso: 0
processo: 943, tentativas: 2, sucesso: 0
processo: 232, tentativas: 6, sucesso: 1
processo: 136, tentativas: 10, sucesso: 3
processo: 190, tentativas: 5, sucesso: 1
processo: 554, tentativas: 9, sucesso: 2
processo: 388, tentativas: 26, sucesso: 4
processo: 855, tentativas: 6, sucesso: 1
processo: 846, tentativas: 21, sucesso: 1
processo: 144, tentativas: 4, sucesso: 0
processo: 660, tentativas: 3, sucesso: 0
processo: 521, tentativas: 3, sucesso: 2
processo: 754, tentativas: 5, sucesso: 0
processo: 631, tentativas: 1, sucesso: 0
processo: 502, tentativas: 11, sucesso: 1
processo: 160, tentativas: 8, sucesso: 0
processo: 925, tentativas: 4, sucesso: 2
processo: 604, tentativas: 7, sucesso: 0
processo: 29, tentativas: 3, sucesso: 1
processo: 992, tentativas: 3, sucesso: 2
processo: 139, tentativas: 5, sucesso: 0
processo: 494, tentativas: 4, sucesso: 1
processo: 842, tentativas: 11, sucesso: 0
processo: 347, tentativas: 1, sucesso: 0
processo: 767, tentativas: 13, sucesso: 0
processo: 171, tentativas: 8, sucesso: 2
processo: 411, tentativas: 2, sucesso: 0
processo: 583, tentativas: 6, sucesso: 1
processo: 414, tentativas: 1, sucesso: 0
processo: 26, tentativas: 2, sucesso: 1
processo: 516, tentativas: 11, sucesso: 1
processo: 100, tentativas: 2, sucesso: 1
processo: 442, tentativas: 1, sucesso: 0
processo: 372, tentativas: 1, sucesso: 0
processo: 75, tentativas: 2, sucesso: 0
processo: 724, tentativas: 7, sucesso: 3
processo: 61, tentativas: 19, sucesso: 1
processo: 55, tentativas: 1, sucesso: 0
processo: 284, tentativas: 4, sucesso: 3
processo: 257, tentativas: 12, sucesso: 1
processo: 20, tentativas: 4, sucesso: 0
processo: 522, tentativas: 17, sucesso: 0
processo: 229, tentativas: 5, sucesso: 3
processo: 323, tentativas: 4, sucesso: 0
processo: 693, tentativas: 2, sucesso: 1
processo: 935, tentativas: 12, sucesso: 1
processo: 669, tentativas: 1, sucesso: 0
processo: 980, tentativas: 7, sucesso: 1
processo: 645, tentativas: 4, sucesso: 3
processo: 602, tentativas: 2, sucesso: 0
processo: 312, tentativas: 2, sucesso: 1
processo: 936, tentativas: 2, sucesso: 1
processo: 207, tentativas: 4, sucesso: 1
processo: 984, tentativas: 2, sucesso: 1
processo: 714, tentativas: 2, sucesso: 1
processo: 296, tentativas: 7, sucesso: 1
processo: 778, tentativas: 1, sucesso: 0
processo: 782, tentativas: 2, sucesso: 0
processo: 566, tentativas: 2, sucesso: 1
processo: 294, tentativas: 13, sucesso: 1
processo: 917, tentativas: 2, sucesso: 0
processo: 338, tentativas: 3, sucesso: 1
processo: 15, tentativas: 5, sucesso: 3
processo: 575, tentativas: 1, sucesso: 0
processo: 511, tentativas: 4, sucesso: 0
processo: 197, tentativas: 3, sucesso: 1
processo: 178, tentativas: 3, sucesso: 1
processo: 537, tentativas: 9, sucesso: 0
processo: 85, tentativas: 10, sucesso: 2
processo: 105, tentativas: 3, sucesso: 1
processo: 243, tentativas: 4, sucesso: 0
processo: 626, tentativas: 3, sucesso: 0
processo: 733, tentativas: 3, sucesso: 1
processo: 873, tentativas: 4, sucesso: 2
processo: 340, tentativas: 6, sucesso: 1
processo: 271, tentativas: 6, sucesso: 1
processo: 995, tentativas: 2, sucesso: 0
processo: 299, tentativas: 20, sucesso: 0
processo: 239, tentativas: 2, sucesso: 1
processo: 339, tentativas: 11, sucesso: 1
processo: 72, tentativas: 15, sucesso: 2
processo: 795, tentativas: 2, sucesso: 1
processo: 507, tentativas: 3, sucesso: 1
processo: 791, tentativas: 14, sucesso: 1
processo: 989, tentativas: 8, sucesso: 0
processo: 526, tentativas: 11, sucesso: 1
processo: 741, tentativas: 1, sucesso: 0
processo: 77, tentativas: 5, sucesso: 0
processo: 774, tentativas: 3, sucesso: 1
processo: 351, tentativas: 8, sucesso: 2
processo: 380, tentativas: 8, sucesso: 0
processo: 102, tentativas: 6, sucesso: 0
processo: 676, tentativas: 5, sucesso: 2
processo: 990, tentativas: 2, sucesso: 1
processo: 487, tentativas: 6, sucesso: 0
processo: 87, tentativas: 6, sucesso: 2
processo: 648, tentativas: 2, sucesso: 0
processo: 277, tentativas: 9, sucesso: 0
processo: 533, tentativas: 6, sucesso: 0
processo: 720, tentativas: 9, sucesso: 2
processo: 106, tentativas: 2, sucesso: 0
processo: 703, tentativas: 6, sucesso: 1
processo: 128, tentativas: 1, sucesso: 0
processo: 641, tentativas: 11, sucesso: 1
processo: 621, tentativas: 9, sucesso: 2
processo: 590, tentativas: 3, sucesso: 1
processo: 991, tentativas: 8, sucesso: 0
processo: 298, tentativas: 4, sucesso: 1
processo: 491, tentativas: 2, sucesso: 1
processo: 82, tentativas: 5, sucesso: 3
processo: 377, tentativas: 2, sucesso: 0
processo: 519, tentativas: 4, sucesso: 3
processo: 48, tentativas: 14, sucesso: 1
processo: 425, tentativas: 1, sucesso: 0
processo: 111, tentativas: 2, sucesso: 0
processo: 880, tentativas: 4, sucesso: 0
processo: 138, tentativas: 4, sucesso: 0
processo: 838, tentativas: 2, sucesso: 1
processo: 826, tentativas: 18, sucesso: 4
processo: 704, tentativas: 5, sucesso: 1
processo: 752, tentativas: 4, sucesso: 2
processo: 441, tentativas: 15, sucesso: 0
processo: 931, tentativas: 5, sucesso: 2
processo: 341, tentativas: 3, sucesso: 0
processo: 167, tentativas: 6, sucesso: 1
processo: 766, tentativas: 3, sucesso: 1
processo: 677, tentativas: 20, sucesso: 1
processo: 799, tentativas: 13, sucesso: 0
processo: 883, tentativas: 15, sucesso: 1
processo: 314, tentativas: 24, sucesso: 1
processo: 71, tentativas: 4, sucesso: 0
processo: 628, tentativas: 5, sucesso: 0
processo: 156, tentativas: 9, sucesso: 0
processo: 742, tentativas: 2, sucesso: 0
processo: 125, tentativas: 14, sucesso: 3
processo: 865, tentativas: 3, sucesso: 0
processo: 252, tentativas: 3, sucesso: 0
processo: 535, tentativas: 1, sucesso: 0
processo: 623, tentativas: 4, sucesso: 1
processo: 894, tentativas: 7, sucesso: 0
processo: 454, tentativas: 6, sucesso: 0
processo: 652, tentativas: 3, sucesso: 1
processo: 840, tentativas: 3, sucesso: 1
processo: 260, tentativas: 9, sucesso: 0
processo: 932, tentativas: 7, sucesso: 3
processo: 10, tentativas: 2, sucesso: 1
processo: 929, tentativas: 12, sucesso: 1
processo: 738, tentativas: 1, sucesso: 0
processo: 784, tentativas: 5, sucesso: 0
processo: 163, tentativas: 2, sucesso: 1
processo: 444, tentativas: 15, sucesso: 0
processo: 400, tentativas: 7, sucesso: 2
processo: 92, tentativas: 4, sucesso: 0
processo: 373, tentativas: 7, sucesso: 1
processo: 615, tentativas: 2, sucesso: 0
processo: 07, tentativas: 4, sucesso: 3
processo: 909, tentativas: 1, sucesso: 0
processo: 13, tentativas: 7, sucesso: 1
processo: 520, tentativas: 1, sucesso: 0
processo: 837, tentativas: 10, sucesso: 1
processo: 331, tentativas: 3, sucesso: 1
processo: 416, tentativas: 1, sucesso: 0
processo: 639, tentativas: 3, sucesso: 0
processo: 405, tentativas: 11, sucesso: 3
processo: 23, tentativas: 4, sucesso: 2
processo: 51, tentativas: 10, sucesso: 1
processo: 112, tentativas: 3, sucesso: 0
processo: 247, tentativas: 9, sucesso: 4
processo: 616, tentativas: 4, sucesso: 0
processo: 364, tentativas: 16, sucesso: 3
processo: 744, tentativas: 2, sucesso: 0
processo: 286, tentativas: 7, sucesso: 0
processo: 759, tentativas: 1, sucesso: 0
processo: 728, tentativas: 4, sucesso: 1
processo: 464, tentativas: 2, sucesso: 0
processo: 293, tentativas: 4, sucesso: 3
processo: 877, tentativas: 10, sucesso: 2
processo: 582, tentativas: 6, sucesso: 2
processo: 513, tentativas: 3, sucesso: 1
processo: 354, tentativas: 14, sucesso: 3
processo: 899, tentativas: 4, sucesso: 2
processo: 370, tentativas: 1, sucesso: 0
processo: 794, tentativas: 1, sucesso: 0
processo: 930, tentativas: 5, sucesso: 2
processo: 356, tentativas: 2, sucesso: 0
processo: 34, tentativas: 8, sucesso: 2
processo: 196, tentativas: 2, sucesso: 0
processo: 735, tentativas: 1, sucesso: 0
processo: 510, tentativas: 5, sucesso: 2
processo: 686, tentativas: 11, sucesso: 5
processo: 760, tentativas: 5, sucesso: 2
processo: 368, tentativas: 7, sucesso: 0
processo: 363, tentativas: 2, sucesso: 1
processo: 22, tentativas: 4, sucesso: 0
processo: 360, tentativas: 1, sucesso: 0
processo: 525, tentativas: 11, sucesso: 3
processo: 876, tentativas: 5, sucesso: 0
processo: 603, tentativas: 13, sucesso: 2
processo: 954, tentativas: 1, sucesso: 0
processo: 101, tentativas: 3, sucesso: 0
processo: 923, tentativas: 6, sucesso: 1
processo: 727, tentativas: 1, sucesso: 0
processo: 430, tentativas: 5, sucesso: 1
processo: 579, tentativas: 1, sucesso: 0
processo: 44, tentativas: 4, sucesso: 1
processo: 484, tentativas: 11, sucesso: 3
processo: 635, tentativas: 2, sucesso: 0
processo: 514, tentativas: 4, sucesso: 1
processo: 968, tentativas: 5, sucesso: 1
processo: 802, tentativas: 4, sucesso: 1
processo: 534, tentativas: 7, sucesso: 1
processo: 624, tentativas: 19, sucesso: 1
processo: 358, tentativas: 1, sucesso: 0
processo: 292, tentativas: 3, sucesso: 1
processo: 874, tentativas: 5, sucesso: 3
processo: 159, tentativas: 1, sucesso: 0
processo: 65, tentativas: 3, sucesso: 0
processo: 684, tentativas: 2, sucesso: 0
processo: 466, tentativas: 1, sucesso: 0
processo: 922, tentativas: 13, sucesso: 0
processo: 830, tentativas: 1, sucesso: 0
processo: 146, tentativas: 5, sucesso: 0
processo: 608, tentativas: 3, sucesso: 1
processo: 108, tentativas: 4, sucesso: 1
processo: 620, tentativas: 18, sucesso: 3
processo: 567, tentativas: 12, sucesso: 2
processo: 39, tentativas: 4, sucesso: 1
processo: 05, tentativas: 14, sucesso: 2
processo: 729, tentativas: 4, sucesso: 2
processo: 45, tentativas: 3, sucesso: 2
processo: 470, tentativas: 6, sucesso: 1
processo: 710, tentativas: 7, sucesso: 3
processo: 59, tentativas: 1, sucesso: 0
processo: 971, tentativas: 7, sucesso: 1
processo: 746, tentativas: 14, sucesso: 3
processo: 79, tentativas: 8, sucesso: 2
processo: 987, tentativas: 2, sucesso: 0
processo: 691, tentativas: 8, sucesso: 2
processo: 434, tentativas: 1, sucesso: 0
processo: 482, tentativas: 6, sucesso: 1
processo: 166, tentativas: 3, sucesso: 0
processo: 829, tentativas: 5, sucesso: 3
processo: 317, tentativas: 3, sucesso: 0
processo: 551, tentativas: 3, sucesso: 0
processo: 591, tentativas: 4, sucesso: 3
processo: 245, tentativas: 2, sucesso: 0
processo: 168, tentativas: 3, sucesso: 1
processo: 852, tentativas: 4, sucesso: 1
processo: 972, tentativas: 3, sucesso: 0
processo: 448, tentativas: 3, sucesso: 0
processo: 378, tentativas: 4, sucesso: 1
processo: 730, tentativas: 6, sucesso: 1
processo: 945, tentativas: 7, sucesso: 3
processo: 512, tentativas: 4, sucesso: 2
processo: 402, tentativas: 4, sucesso: 1
processo: 152, tentativas: 3, sucesso: 2
processo: 647, tentativas: 1, sucesso: 0
processo: 488, tentativas: 8, sucesso: 2
processo: 134, tentativas: 5, sucesso: 0
processo: 274, tentativas: 5, sucesso: 0
processo: 469, tentativas: 3, sucesso: 2
processo: 173, tentativas: 2, sucesso: 0
processo: 256, tentativas: 6, sucesso: 1
processo: 269, tentativas: 1, sucesso: 0
processo: 548, tentativas: 7, sucesso: 0
processo: 937, tentativas: 7, sucesso: 1
processo: 642, tentativas: 1, sucesso: 0
processo: 395, tentativas: 2, sucesso: 0
processo: 757, tentativas: 16, sucesso: 0
processo: 573, tentativas: 1, sucesso: 0
processo: 950, tentativas: 2, sucesso: 1
processo: 920, tentativas: 3, sucesso: 0
processo: 154, tentativas: 1, sucesso: 0
processo: 646, tentativas: 14, sucesso: 1
processo: 911, tentativas: 15, sucesso: 0
processo: 625, tentativas: 5, sucesso: 1
processo: 332, tentativas: 2, sucesso: 0
processo: 24, tentativas: 14, sucesso: 4
processo: 786, tentativas: 2, sucesso: 0
processo: 851, tentativas: 13, sucesso: 2
processo: 268, tentativas: 6, sucesso: 0
processo: 637, tentativas: 12, sucesso: 0
processo: 750, tentativas: 12, sucesso: 2
processo: 233, tentativas: 1, sucesso: 0
processo: 543, tentativas: 3, sucesso: 1
processo: 115, tentativas: 1, sucesso: 0
processo: 632, tentativas: 10, sucesso: 4
processo: 736, tentativas: 10, sucesso: 0
processo: 113, tentativas: 3, sucesso: 2
processo: 300, tentativas: 11, sucesso: 5
processo: 981, tentativas: 1, sucesso: 0
processo: 594, tentativas: 5, sucesso: 0
processo: 287, tentativas: 2, sucesso: 1
processo: 717, tentativas: 3, sucesso: 1
processo: 74, tentativas: 6, sucesso: 0
processo: 997, tentativas: 5, sucesso: 3
processo: 912, tentativas: 5, sucesso: 0
processo: 946, tentativas: 3, sucesso: 1
processo: 643, tentativas: 8, sucesso: 3
processo: 708, tentativas: 1, sucesso: 0
processo: 205, tentativas: 7, sucesso: 1
processo: 255, tentativas: 2, sucesso: 0
processo: 517, tentativas: 6, sucesso: 0
processo: 680, tentativas: 11, sucesso: 3
processo: 861, tentativas: 3, sucesso: 1
processo: 353, tentativas: 4, sucesso: 0
processo: 397, tentativas: 4, sucesso: 2
processo: 688, tentativas: 3, sucesso: 0
processo: 00, tentativas: 24, sucesso: 6
processo: 976, tentativas: 2, sucesso: 1
processo: 01, tentativas: 7, sucesso: 4
processo: 555, tentativas: 8, sucesso: 0
processo: 379, tentativas: 4, sucesso: 1
processo: 238, tentativas: 11, sucesso: 0
processo: 258, tentativas: 3, sucesso: 2
processo: 86, tentativas: 13, sucesso: 0
processo: 953, tentativas: 10, sucesso: 2
processo: 755, tentativas: 5, sucesso: 2
processo: 216, tentativas: 4, sucesso: 2
processo: 751, tentativas: 5, sucesso: 2
processo: 410, tentativas: 6, sucesso: 4
processo: 542, tentativas: 14, sucesso: 1
processo: 246, tentativas: 13, sucesso: 2
processo: 586, tentativas: 1, sucesso: 0
processo: 230, tentativas: 2, sucesso: 0
processo: 38, tentativas: 6, sucesso: 2
processo: 658, tentativas: 2, sucesso: 0
processo: 259, tentativas: 7, sucesso: 2
processo: 57, tentativas: 7, sucesso: 1
processo: 181, tentativas: 2, sucesso: 1
processo: 437, tentativas: 8, sucesso: 1
processo: 124, tentativas: 8, sucesso: 3
processo: 309, tentativas: 27, sucesso: 2
processo: 297, tentativas: 7, sucesso: 2
processo: 212, tentativas: 7, sucesso: 2
processo: 192, tentativas: 2, sucesso: 0
processo: 04, tentativas: 4, sucesso: 3
processo: 559, tentativas: 4, sucesso: 1
processo: 389, tentativas: 2, sucesso: 0
processo: 958, tentativas: 14, sucesso: 1
processo: 640, tentativas: 16, sucesso: 2
processo: 872, tentativas: 3, sucesso: 2
processo: 133, tentativas: 7, sucesso: 2
processo: 863, tentativas: 6, sucesso: 0
processo: 664, tentativas: 5, sucesso: 3
processo: 722, tentativas: 1, sucesso: 0
processo: 21, tentativas: 6, sucesso: 3
processo: 95, tentativas: 7, sucesso: 2
processo: 367, tentativas: 7, sucesso: 3
processo: 80, tentativas: 5, sucesso: 0
processo: 979, tentativas: 9, sucesso: 3
processo: 574, tentativas: 3, sucesso: 1
processo: 887, tentativas: 7, sucesso: 1
processo: 306, tentativas: 3, sucesso: 0
processo: 480, tentativas: 1, sucesso: 0
processo: 819, tentativas: 6, sucesso: 1
processo: 700, tentativas: 4, sucesso: 0
processo: 857, tentativas: 1, sucesso: 0
processo: 970, tentativas: 9, sucesso: 1
processo: 674, tentativas: 3, sucesso: 2
processo: 783, tentativas: 8, sucesso: 1
processo: 699, tentativas: 7, sucesso: 2
processo: 36, tentativas: 1, sucesso: 0
processo: 209, tentativas: 19, sucesso: 2
processo: 440, tentativas: 1, sucesso: 0
processo: 719, tentativas: 5, sucesso: 0
processo: 369, tentativas: 7, sucesso: 3
processo: 365, tentativas: 10, sucesso: 0
processo: 801, tentativas: 1, sucesso: 0
processo: 439, tentativas: 4, sucesso: 1
processo: 545, tentativas: 10, sucesso: 0
processo: 150, tentativas: 13, sucesso: 0
processo: 462, tentativas: 22, sucesso: 0
processo: 697, tentativas: 4, sucesso: 2
processo: 550, tentativas: 2, sucesso: 0
processo: 845, tentativas: 2, sucesso: 0
processo: 561, tentativas: 10, sucesso: 2
processo: 765, tentativas: 6, sucesso: 2
processo: 333, tentativas: 3, sucesso: 0
processo: 666, tentativas: 1, sucesso: 0
processo: 109, tentativas: 1, sucesso: 0
processo: 409, tentativas: 12, sucesso: 0
